ROOM_ID,LENGTH,WIDTH
Mud Room 244,1,8
Theater 265,30,2
Study 202,17,7
Bonus Room 178,14,30
Office 336,4,38
Utility Room 291,1,43
Utility Room 193,46,23
Powder Room 344,33,40
Breakfast Area 264,14,3
Sun Room 106,40,28
Garage 233,36,24
Hallway 239,22,20
Guest Bathroom 137,15,33
Study 105,44,40
Pantry 284,37,15
Bathroom 334,1,8
Parlor 101,27,36
Den 100,14,4
Attic 43,22,10
Mud Room 120,10,47
Entryway 157,48,37
Bar 49,18,47
Bedroom 38,26,33
Dining Room 214,11,49
Foyer 214,4,11
Library 154,10,38
Panic Room 307,43,37
Pantry 355,28,7
Powder Room 212,23,49
Powder Room 61,22,32
Den 216,28,10
Hallway 345,20,14
Bonus Room 84,25,12
Laundry Room 239,9,10
Utility Room 162,1,40
Music Room 339,25,37
Game Room 12,22,2
Bar 17,45,3
Entryway 236,48,28
Secret Room 347,21,15
Secret Room 109,23,14
Powder Room 275,41,13
Bedroom 318,28,35
Utility Room 5,41,23
Garage 203,34,47
Garage 50,46,45
Dining Room 282,38,14
Library 283,26,50
Garage 293,12,15
Walkway 275,41,35
Study 14,41,25
Nook 48,24,28
Loft 193,21,17
Nursery 4,33,43
Library 95,3,2
Wine Cellar 217,8,42
Utility Room 188,32,34
Basement 55,27,14
Walkway 2,19,1
Secret Room 51,4,34
Breakfast Area 9,38,27
Bathroom 310,44,47
Walk-in Closet 329,50,24
Bathroom 91,30,25
Panic Room 286,6,31
Laundry Room 28,3,44
Guest Bedroom 196,31,17
Pantry 74,38,33
Hallway 144,4,1
Secret Room 186,46,24
Study 44,26,36
Bar 176,12,30
Closet 177,22,15
Guest Bathroom 306,35,13
Bar 153,48,42
Secret Room 80,23,25
Kitchen 308,28,9
Office 42,45,20
Nook 322,45,15
Utility Room 325,23,43
Keeping Room 149,23,43
Parlor 231,44,29
Ballroom 277,22,50
Theater 271,18,8
Dining Room 5,20,26
Den 16,2,6
Study 85,43,27
Dining Room 280,43,49
Breakfast Area 352,36,26
Exercise Room 81,19,4
Guest Bathroom 17,38,36
Walkway 263,35,26
Wine Cellar 278,46,44
Nursery 110,29,9
Hallway 35,6,49
Mud Room 250,43,25
Walkway 204,13,1
Bathroom 207,35,25
Bathroom 52,50,27
Music Room 133,30,19
Basement 19,2,15
Breakfast Area 244,43,9
Keeping Room 200,50,22
Office 338,7,23
Dining Room 156,15,49
Storage 137,19,25
Mud Room 125,45,40
Foyer 116,1,7
Exercise Room 174,26,45
Garage 115,21,27
Conservatory 66,49,1
Storage 323,2,8
Exercise Room 254,28,15
Walkway 165,42,5
Bedroom 13,33,11
Garage 194,7,44
Basement 265,12,12
Dining Room 310,10,27
Living Room 318,44,47
Panic Room 62,7,23
Wine Cellar 320,21,38
Laundry Room 310,42,3
Walkway 122,19,34
Nook 83,43,15
Nook 131,4,30
Music Room 55,50,23
Attic 185,45,26
Music Room 231,40,40
Nursery 229,4,27
Office 23,9,1
Bathroom 194,41,24
Game Room 166,33,20
Exercise Room 189,23,33
Loft 339,44,5
Ballroom 167,33,50
Attic 233,40,25
Secret Room 224,34,12
Secret Room 292,33,8
Ballroom 162,44,17
Basement 88,40,23
Music Room 154,24,26
Parlor 92,24,43
Parlor 265,10,6
Storage 18,25,45
Theater 240,14,17
Foyer 62,22,16
Secret Room 132,26,12
Attic 222,4,35
Nook 235,37,31
Walk-in Closet 315,47,5
Living Room 184,15,31
Walk-in Closet 294,21,6
Wine Cellar 144,22,50
Keeping Room 345,28,8
Loft 6,15,35
Wine Cellar 272,32,25
Attic 47,5,36
Foyer 351,29,1
Ballroom 232,50,1
Basement 259,37,48
Hallway 198,5,26
Bar 47,4,37
Guest Bedroom 344,15,27
Nook 87,24,31
Pantry 37,10,12
Loft 138,50,3
Pantry 346,39,7
Theater 33,5,24
Sun Room 52,40,4
Entryway 293,48,39
Library 186,43,43
Loft 64,30,5
Loft 246,45,29
Office 164,9,10
Bedroom 240,49,41
Library 273,40,50
Conservatory 32,35,37
Guest Bathroom 279,30,35
Kitchen 247,1,9
Mud Room 331,2,16
Guest Bedroom 229,1,25
Office 93,35,44
Guest Bedroom 131,41,46
Bedroom 197,50,23
Closet 201,18,20
Living Room 223,26,27
Den 345,35,29
Spare Room 275,4,22
Guest Bedroom 155,31,23
Game Room 94,6,33
Wine Cellar 6,28,22
Dining Room 291,2,31
Hallway 66,35,19
Bathroom 304,27,9
Living Room 100,33,38
Attic 95,48,37
Bonus Room 165,1,39
Nook 205,39,15
Kitchen 29,33,5
Den 306,16,4
Foyer 109,7,31
Closet 147,30,28
Bar 92,49,12
Bonus Room 157,33,17
Kitchen 291,21,28
Library 204,43,1
Basement 300,5,20
Nook 310,24,17
Garage 149,23,7
Keeping Room 286,7,4
Storage 325,35,44
Bonus Room 202,3,26
Den 297,31,13
Laundry Room 302,12,24
Game Room 294,23,45
Nook 147,24,46
Breakfast Area 275,1,49
Bar 309,42,27
Bathroom 261,18,4
Nook 312,14,34
Ballroom 47,33,42
Foyer 322,40,38
Bedroom 351,20,14
Hallway 105,14,6
Guest Bathroom 128,14,14
Guest Bedroom 103,43,3
Walkway 96,14,27
Hallway 52,13,13
Closet 316,16,13
Living Room 177,47,16
Living Room 92,43,9
Ballroom 293,36,40
Bedroom 272,47,26
Keeping Room 1,35,13
Secret Room 231,49,18
Bar 332,26,23
Mud Room 117,46,2
Garage 23,15,40
Pantry 63,40,9
Hallway 195,48,23
Den 301,21,45
Bar 173,13,43
Study 207,26,8
Game Room 24,19,45
Bedroom 205,37,35
Bonus Room 66,9,37
Bathroom 81,41,43
Powder Room 278,47,13
Theater 260,37,28
Parlor 233,3,49
Utility Room 121,14,38
Dining Room 178,40,35
Bar 23,45,30
Utility Room 114,40,27
Bonus Room 303,13,29
Conservatory 97,16,5
Linen Closet 103,1,22
Walk-in Closet 47,36,3
Basement 330,1,20
Guest Bathroom 308,11,4
Bedroom 249,36,38
Closet 188,45,8
Secret Room 277,20,21
Linen Closet 184,24,6
Nook 45,6,39
Living Room 217,25,34
Basement,28,46
Utility Room 160,2,50
Breakfast Area 147,30,46
Garage 224,30,49
Dining Room 253,25,9
Theater 263,39,36
Bonus Room 11,32,3
Utility Room 91,40,26
Bathroom 24,3,16
Office 142,41,12
Utility Room 279,15,44
Nursery 76,39,6
Entryway 192,18,19
Utility Room 134,33,24
Closet 45,26,5
Mud Room 17,15,42
Sun Room 15,9,25
Breakfast Area 320,35,15
Game Room 81,43,44
Basement 356,33,27
Bedroom 142,10,8
Utility Room 34,42,28
Exercise Room 215,12,50
Closet 249,33,35
Guest Bedroom 190,22,40
Ballroom 6,28,49
Living Room 70,23,17
Utility Room 319,11,12
Secret Room 165,14,34
Panic Room 236,11,24
Guest Bedroom 296,37,30
Closet 279,28,9
Kitchen 38,4,43
Wine Cellar 170,12,41
Theater 341,24,43
Sun Room 32,14,29
Bedroom 124,19,28
Attic 324,12,28
Spare Room 305,50,32
Guest Bathroom 75,9,2
Exercise Room 51,9,24
Spare Room 52,37,36
Office 272,50,40
Closet 81,41,50
Conservatory 201,50,28
Nursery 208,38,47
Mud Room 270,18,50
Mud Room 131,15,7
Panic Room 188,1,7
Powder Room 20,39,41
Pantry 149,50,5
Keeping Room 98,36,14
Office 135,26,50
Linen Closet 104,1,13
Pantry 51,18,35
Closet 229,18,45
Exercise Room 223,40,7
Foyer 285,30,31
Theater 105,23,46
Powder Room 201,1,18
Library 319,38,28
Office 247,18,1
Bedroom 132,41,8
Loft 45,48,41
Sun Room 120,20,22
Panic Room 259,7,18
Library 241,22,17
Guest Bedroom 292,3,20
Closet 311,15,29
Storage 161,8,34
Conservatory 136,17,1
Laundry Room 61,6,19
Theater 44,23,47
Ballroom 202,31,12
Wine Cellar 23,10,15
Attic 312,20,26
Nursery 306,6,46
Music Room 257,2,17
Den 37,23,7
Office,17,27
Breakfast Area 327,25,21
Ballroom 8,40,36
Pantry 95,49,38
Basement 144,31,50
Powder Room 71,36,47
Attic 250,45,17
Powder Room 88,39,6
Garage 255,23,46
Laundry Room 240,5,43
Hallway 81,28,14
Den 93,1,28
Library 115,37,5
Office 60,30,4
Study 169,41,19
Den 340,44,5
Living Room 123,29,48
Office 22,18,36
Bedroom 98,48,28
Breakfast Area 126,46,6
Bathroom 74,24,21
Mud Room 198,24,21
Closet 273,3,24
Guest Bathroom 103,18,7
Walkway 208,30,30
Closet 283,9,47
Storage 134,22,41
Nursery 45,23,35
Entryway 294,14,48
Conservatory 204,16,32
Nook 133,13,48
Secret Room 35,47,34
Spare Room 4,36,34
Exercise Room 165,37,42
Guest Bathroom 291,41,9
Mud Room 164,40,10
Garage 345,9,29
Bedroom 159,9,50
Library 92,25,29
Linen Closet 238,35,25
Bar 224,38,21
Kitchen 96,30,3
Nursery 280,29,44
Utility Room 286,7,30
Laundry Room 328,44,46
Powder Room 346,7,44
Exercise Room 170,15,24
Attic 237,6,20
Wine Cellar 211,22,31
Keeping Room 309,7,20
Secret Room 44,5,1
Bedroom 178,5,23
Exercise Room 236,11,14
Spare Room 7,19,14
Garage 132,35,35
Living Room 262,34,3
Secret Room 343,1,49
Theater 29,25,3
Exercise Room 326,47,25
Ballroom 206,28,7
Sun Room 94,16,16
Mud Room 275,40,15
Linen Closet 168,2,37
Loft 252,30,36
Laundry Room 164,15,10
Foyer 271,26,2
Parlor 127,44,3
Entryway 70,36,19
Powder Room 162,21,13
Hallway 86,30,29
Bonus Room 151,2,8
Breakfast Area 305,12,29
Wine Cellar 199,5,6
Ballroom 131,10,4
Keeping Room 41,47,26
Powder Room 93,26,47
Nursery 238,4,41
Nook 258,28,50
Wine Cellar 331,22,9
Parlor 24,39,5
Garage 321,38,8
Bonus Room 255,38,10
Laundry Room 175,7,41
Laundry Room 304,43,45
Den 352,27,38
Hallway 77,15,33
Hallway 17,1,14
Nursery 235,22,12
Wine Cellar 127,24,46
Entryway 330,33,43
Secret Room 268,43,27
Parlor 57,32,34
Library 313,2,39
Guest Bathroom 278,20,27
Spare Room 276,18,38
Linen Closet 91,40,25
Foyer 1,11,34
Utility Room 249,5,33
Music Room 166,21,30
Bathroom 51,35,28
Hallway 115,17,8
Exercise Room 264,40,41
Nook 164,35,11
Wine Cellar 174,50,29
Bonus Room 96,20,17
Conservatory 304,47,24
Linen Closet 174,7,2
Ballroom 76,29,46
Nursery 75,29,7
Conservatory 168,33,40
Conservatory 46,34,45
Utility Room 296,42,33
Bathroom 14,49,11
Pantry 8,9,18
Garage 316,32,37
Garage 275,10,39
Bedroom 35,36,44
Walkway 146,29,48
Panic Room 150,16,24
Loft 139,10,42
Hallway 292,50,10
Bonus Room 62,48,28
Bathroom 256,30,1
Guest Bedroom 152,45,22
Music Room 173,21,20
Bonus Room 223,20,9
Walkway 229,18,48
Storage 227,39,47
Theater 235,20,11
Walkway 75,31,43
Linen Closet 137,29,32
Kitchen 122,30,14
Game Room 228,38,13
Bar 96,26,24
Panic Room 193,43,19
Wine Cellar 86,48,43
Study 324,24,2
Bedroom 193,35,4
Mud Room 222,27,21
Office 343,22,18
Powder Room 137,14,30
Music Room 232,2,33
Storage 283,5,2
Breakfast Area 285,27,29
Wine Cellar 234,45,29
Theater 295,29,47
Keeping Room 304,21,23
Breakfast Area 69,2,47
Mud Room 239,1,49
Theater 26,34,20
Spare Room 54,11,16
Library 332,35,7
Hallway 332,17,27
Pantry 123,9,42
Nook 138,33,8
Parlor 202,37,10
Den 163,28,35
Den 58,9,8
Storage 192,19,1
Walk-in Closet 132,41,25
Powder Room 97,32,25
Study 23,22,8
Parlor 313,7,43
Keeping Room 54,4,14
Music Room 225,50,7
Laundry Room 215,5,36
Den 330,3,49
Den 182,25,49
Basement 198,47,1
Storage 29,44,46
Secret Room 95,21,12
Study 56,2,40
Bathroom 138,32,37
Secret Room 141,46,3
Bedroom 252,13,29
Walk-in Closet 316,29,41
Exercise Room 148,41,14
Game Room 310,9,49
Bar 127,49,2
Walkway 332,45,21
Nursery 178,36,11
Laundry Room 34,28,6
Linen Closet 145,50,46
Bathroom 230,28,45
Ballroom 123,29,6
Foyer 273,46,41
Office 18,46,11
Linen Closet 130,12,39
Sun Room 2,20,29
Attic 26,2,34
Ballroom 99,8,49
Bar 281,41,6
Hallway 306,6,28
Exercise Room 331,19,3
Keeping Room 247,38,40
Den 114,26,32
Basement 167,42,38
Bonus Room 63,48,15
Walkway 264,37,32
Hallway 110,18,44
Guest Bedroom 41,31,48
Attic 254,6,26
Walkway 308,33,23
Nursery 346,40,24
Hallway 274,36,27
Garage 237,31,41
Breakfast Area 209,42,17
Basement 87,37,45
Powder Room 155,17,7
Hallway 102,36,16
Nook 86,6,22
Entryway 250,10,45
Guest Bedroom 267,15,40
Pantry 286,1,50
Closet 326,28,49
Study 128,17,24
Guest Bedroom 146,7,21
Linen Closet 135,5,26
Nook 246,13,17
Game Room 264,29,45
Laundry Room 108,45,35
Storage 47,5,23
Hallway 139,24,24
Foyer 342,10,24
Hallway 111,4,6
Wine Cellar 24,27,14
Guest Bedroom 137,46,46
Nook 166,34,43
Ballroom 184,38,30
Basement 348,31,3
Laundry Room 78,3,48
Library 131,5,36
Bathroom 83,16,46
Music Room 314,11,35
Living Room 348,48,31
Parlor 353,12,8
Dining Room 327,19,35
Spare Room 235,6,16
Mud Room 213,13,2
Guest Bedroom 320,2,46
Entryway 94,2,5
Utility Room 183,13,6
Dining Room 286,8,37
Linen Closet 106,32,15
Hallway 138,39,49
Mud Room 350,24,24
Wine Cellar 54,7,34
Bedroom 225,48,3
Living Room 315,36,36
Conservatory 343,17,25
Panic Room 99,15,38
Basement 148,38,18
Entryway 51,46,45
Secret Room 147,17,32
Exercise Room 188,31,27
Sun Room 54,13,27
Wine Cellar 336,36,2
Music Room 8,22,16
Bonus Room 13,2,22
Den 287,4,45
Foyer 150,34,11
Laundry Room 145,38,20
Keeping Room 188,11,4
Foyer 32,30,2
Linen Closet 177,39,20
Ballroom 257,12,35
Walkway 291,28,31
Music Room 27,33,8
Entryway 14,24,9
Kitchen 195,2,8
Garage 295,24,33
Closet 13,8,35
Bonus Room 24,9,16
Secret Room 92,3,7
Wine Cellar 306,5,32
Utility Room 173,13,40
Closet 70,3,43
Parlor 4,34,21
Garage 350,44,28
Nook 193,38,3
Entryway 242,37,20
Exercise Room 191,6,6
Walkway 276,3,12
Sun Room 329,48,50
Game Room 193,28,33
Ballroom 68,22,25
Parlor 21,44,4
Study 306,8,18
Keeping Room 45,9,30
Powder Room 179,20,38
Bar 201,7,50
Basement 226,45,47
Conservatory 246,36,43
Parlor 341,21,26
Living Room 93,35,47
Parlor 179,21,48
Walkway 72,25,11
Breakfast Area 199,12,5
Linen Closet 146,48,4
Secret Room 237,21,10
Foyer 99,20,23
Linen Closet 79,14,7
Laundry Room 114,23,23
Attic 163,9,10
Spare Room 279,30,18
Pantry 92,31,2
Sun Room 59,31,29
Bonus Room 104,50,16
Mud Room 257,48,43
Secret Room 303,48,5
Exercise Room 20,6,41
Bonus Room 102,37,27
Parlor 95,33,37
Basement 65,9,22
Laundry Room 111,37,6
Pantry 171,46,37
Kitchen 113,11,11
Guest Bedroom 256,46,29
Guest Bedroom 22,3,31
Study 233,21,6
Ballroom 209,23,13
Guest Bathroom 282,24,26
Den 195,7,39
Garage 308,8,47
Guest Bathroom 154,15,29
Walkway 77,27,22
Walkway 186,10,45
Parlor 255,7,25
Foyer 110,14,36
Walk-in Closet 92,1,4
Basement 248,2,50
Wine Cellar 128,41,15
Bar 231,33,40
Foyer 283,15,10
Spare Room 59,7,12
Wine Cellar 55,47,30
Wine Cellar 74,27,35
Mud Room 333,29,17
Den 321,38,48
Kitchen 49,35,37
Conservatory 262,24,14
Kitchen 266,10,16
Study 71,27,44
Storage 168,39,1
Guest Bedroom 307,21,42
Nursery 288,8,9
Nursery 312,15,37
Parlor 110,48,46
Den 298,5,41
Wine Cellar 18,36,21
Kitchen 254,10,30
Basement 293,13,6
Walkway 1,31,18
Mud Room 162,16,23
Conservatory 21,32,15
Dining Room 351,21,8
Walkway 87,10,9
Nursery 82,10,16
Nook 35,25,29
Secret Room 210,38,22
Hallway 355,44,35
Secret Room 152,13,44
Utility Room 77,3,39
Attic 17,16,29
Conservatory 78,27,9
Living Room 188,35,35
Wine Cellar 150,44,25
Dining Room 12,10,37
Exercise Room 61,24,17
Powder Room 48,43,4
Kitchen 257,43,37
Linen Closet 327,45,39
Entryway 340,41,26
Study 36,18,31
Bonus Room 35,34,24
Music Room 293,6,25
Walkway 109,32,9
Exercise Room 120,3,13
Living Room 136,38,30
Guest Bedroom 174,39,7
Music Room 292,33,19
Library 292,45,50
Study 250,30,35
Walkway 250,34,42
Mud Room 185,15,39
Bar 351,1,36
Foyer 17,35,11
Basement 333,27,41
Panic Room 158,21,8
Basement 98,46,35
Nook 192,40,27
Bedroom,23,3
Dining Room 154,23,15
Panic Room 315,10,8
Library 342,19,14
Parlor 316,31,24
Parlor 18,7,13
Powder Room 23,23,18
Parlor 161,17,49
Linen Closet 138,25,16
Theater 41,40,6
Storage 40,21,15
Sun Room 170,43,38
Closet 104,10,39
Bonus Room 86,44,43
Walk-in Closet 135,5,46
Nursery 119,41,9
Basement 34,15,20
Breakfast Area 224,45,5
Powder Room 331,21,24
Den 244,37,26
Linen Closet 304,21,21
Mud Room 60,2,3
Utility Room 293,17,4
Foyer 281,43,32
Nook 19,48,26
Guest Bedroom 334,29,35
Spare Room 149,23,40
Linen Closet 161,3,37
Parlor 333,34,25
Dining Room 229,14,44
Breakfast Area 102,37,39
Loft 214,9,3
Ballroom 287,1,32
Basement 31,33,20
Dining Room 104,31,19
Study 140,47,8
Pantry 17,15,6
Loft 159,37,8
Foyer 211,5,23
Parlor 106,43,39
Storage 141,42,34
Panic Room 5,33,10
Kitchen 151,20,22
Guest Bedroom 62,23,11
Attic 2,25,40
Sun Room 320,45,43
Pantry 283,23,39
Bathroom 186,22,5
Entryway 318,30,8
Nursery 304,25,19
Bonus Room 355,8,15
Mud Room 62,2,13
Living Room 322,23,47
Secret Room 167,16,42
Study 231,18,16
Bonus Room 5,4,17
Bonus Room 284,28,28
Guest Bathroom 319,39,39
Living Room 87,2,12
Guest Bedroom 90,47,11
Wine Cellar 13,35,37
Walkway 329,25,14
Walkway 159,31,15
Linen Closet 206,44,47
Guest Bedroom 253,28,25
Dining Room 200,12,47
Game Room 263,35,31
Dining Room 319,41,7
Office 7,37,12
Wine Cellar 140,11,29
Kitchen 13,50,47
Foyer 50,11,26
Breakfast Area 10,2,49
Library 260,28,40
Guest Bathroom 184,40,48
Living Room 298,30,34
Secret Room 41,50,16
Breakfast Area 325,36,20
Parlor 107,31,32
Dining Room 81,50,8
Powder Room 16,24,10
Mud Room 76,9,12
Music Room 76,8,20
Sun Room 146,35,8
Bar 251,46,27
Study 267,25,24
Keeping Room 268,3,9
Music Room 45,42,31
Walkway 141,31,10
Walk-in Closet 95,15,26
Wine Cellar 225,31,13
Sun Room 355,12,50
Wine Cellar 157,33,20
Garage 246,33,8
Nook 182,7,19
Office 281,23,17
Parlor 347,36,13
Entryway 99,46,36
Pantry 152,16,43
Linen Closet 335,37,27
Office 253,45,30
Dining Room 170,1,2
Panic Room 35,19,30
Living Room 270,38,46
Powder Room 191,44,11
Nook 63,38,12
Garage 121,29,7
Bonus Room 253,34,32
Keeping Room 317,14,26
Walk-in Closet 97,43,27
Entryway 23,34,33
Walkway 102,37,42
Bathroom 45,31,32
Keeping Room 298,41,26
Conservatory 92,3,21
Basement 272,30,4
Parlor 79,26,50
Study 218,24,45
Basement 110,17,43
Study 282,21,31
Guest Bathroom 227,37,44
Ballroom 71,5,48
Study 142,12,30
Pantry 174,45,34
Game Room 172,27,35
Foyer 319,40,24
Hallway 221,48,32
Game Room 173,5,1
Music Room 101,40,17
Foyer 119,21,36
Bedroom 335,26,41
Entryway 338,2,36
Study 70,5,7
Office 4,39,32
Loft 116,29,17
Bonus Room 331,8,4
Spare Room 58,15,18
Closet 143,37,20
Secret Room 139,36,30
Sun Room 307,7,4
Exercise Room 315,9,38
Panic Room 32,27,31
Bedroom 21,20,24
Parlor 207,15,27
Garage 311,39,18
Hallway 101,19,10
Kitchen 63,9,44
Pantry 150,14,47
Entryway 334,31,10
Sun Room 152,5,47
Breakfast Area 348,4,12
Utility Room 20,1,7
Nursery 270,48,25
Music Room 7,18,15
Garage 73,2,28
Nook 72,19,22
Parlor 2,38,20
Linen Closet 300,7,1
Bedroom 15,30,2
Office 177,15,14
Closet 63,16,16
Loft 176,12,7
Study 102,4,5
Ballroom 183,26,36
Exercise Room 319,19,3
Walkway 41,1,43
Ballroom 80,41,10
Music Room 149,13,39
Ballroom 102,32,5
Foyer 208,45,17
Closet 246,28,20
Den 282,19,22
Sun Room 314,13,43
Bonus Room 44,43,6
Guest Bathroom 118,41,49
Attic 329,21,23
Keeping Room 273,22,9
Nook 248,30,10
Hallway 313,47,26
Ballroom 33,33,23
Ballroom 26,35,33
Study 287,28,20
Powder Room 72,47,15
Dining Room 281,12,44
Dining Room 173,17,50
Loft 254,12,8
Office 236,36,49
Walk-in Closet 254,25,38
Parlor 329,48,2
Bonus Room 217,30,23
Kitchen 187,41,41
Library 9,36,22
Bathroom 183,23,21
Attic 148,38,14
Parlor 170,40,25
Ballroom 163,18,28
Ballroom 217,31,11
Exercise Room 176,2,26
Dining Room 175,49,40
Entryway 16,15,48
Library 181,8,8
Bonus Room 45,39,16
Breakfast Area 8,9,25
Music Room 75,11,26
Nursery 260,49,12
Secret Room 40,23,22
Office 218,25,9
Guest Bathroom 85,28,2
Guest Bedroom 207,46,32
Foyer 320,22,9
Attic 309,33,29
Pantry 151,17,1
Closet 91,6,48
Closet 340,11,45
Sun Room 158,40,22
Guest Bedroom 143,44,9
Wine Cellar 189,5,11
Dining Room 185,18,44
Ballroom 129,21,43
Bathroom 309,14,11
Linen Closet 133,39,16
Office 12,7,36
Attic 50,50,20
Walk-in Closet 128,18,9
Bedroom 71,6,11
Storage 123,50,32
Ballroom 316,15,26
Panic Room 321,45,2
Foyer 353,27,21
Nook 151,32,28
Foyer 120,38,50
Library 44,6,50
Exercise Room 101,2,9
Laundry Room 271,38,49
Spare Room 236,47,43
Walk-in Closet 23,22,9
Foyer 33,31,37
Study 152,11,1
Pantry 312,25,26
Basement 61,50,13
Guest Bathroom 152,14,24
Guest Bedroom 85,2,39
Breakfast Area 204,7,25
Bar 150,22,36
Study 257,10,8
Nursery 296,22,28
Laundry Room 199,44,10
Pantry 101,47,22
Spare Room 337,22,13
Garage 11,41,50
Guest Bathroom 226,37,3
Game Room 187,36,6
Linen Closet 247,22,43
Basement 41,48,28
Closet 228,27,37
Office 136,27,11
Bonus Room 229,30,9
Linen Closet 316,5,34
Closet 74,47,46
Walk-in Closet 50,36,17
Linen Closet 82,18,29
Laundry Room 325,16,48
Music Room 208,27,1
Hallway 23,30,32
Living Room 208,45,16
Kitchen 222,30,50
Utility Room 28,47,46
Theater 244,15,50
Ballroom 215,17,14
Music Room 118,21,36
Game Room 92,22,14
Loft 163,23,46
Music Room 56,47,32
Utility Room 45,16,37
Laundry Room 170,31,25
Game Room 287,8,44
Kitchen 132,30,28
Walk-in Closet 105,25,48
Storage 254,15,25
Secret Room 232,37,8
Den 247,8,36
Utility Room 315,43,35
Dining Room 332,8,4
Panic Room 127,22,14
Living Room 227,24,12
Kitchen 135,11,6
Foyer 311,26,33
Guest Bedroom 68,17,41
Conservatory 310,7,7
Storage 316,42,18
Garage 330,32,31
Bathroom 268,15,10
Basement 344,46,31
Powder Room 44,16,26
Guest Bathroom 249,38,50
Bathroom 274,36,49
Panic Room 215,45,25
Pantry 249,20,25
Breakfast Area 38,47,40
Loft 289,25,8
Utility Room 355,38,50
Dining Room 62,12,49
Panic Room 200,48,33
Den 170,26,19
Nook 93,31,48
Study 182,23,45
Laundry Room 47,45,25
Theater 9,23,18
Pantry 94,36,45
Walk-in Closet 4,40,3
Living Room 210,45,37
Spare Room 86,33,39
Basement 90,42,47
Ballroom 265,9,33
Den 204,44,27
Attic 260,39,22
Hallway 301,7,8
Living Room 200,43,43
