ROOM_ID,LENGTH,WIDTH
Entryway 496,26,40
Conservatory 299,5,14
Spare Room 190,41,1
Nursery 84,16,42
Bedroom 616,41,38
Basement 198,41,33
Study 1249,4,19
Bedroom 965,27,33
Parlor 1059,45,9
Walkway 870,46,21
Music Room 79,9,32
Hallway 178,13,45
Walkway 1145,6,49
Foyer 315,39,37
Spare Room 979,44,26
Attic 679,21,3
Exercise Room 1045,20,34
Study 100,45,6
Foyer 678,27,32
Bonus Room 935,41,46
Secret Room 1105,31,43
Attic 1266,33,23
Panic Room 27,28,27
Bathroom 807,32,18
Bedroom 614,35,29
Secret Room 1121,11,50
Garage 1245,4,13
Dining Room 104,12,33
Music Room 1190,21,14
Loft 255,6,28
Dining Room 974,23,7
Music Room 1009,15,4
Library 430,32,31
Basement 969,47,40
Basement 588,35,38
Music Room 1025,33,14
Den 344,26,38
Bonus Room 52,19,21
Guest Bathroom 1205,2,28
Nursery 148,19,22
Secret Room 1366,41,9
Loft 281,48,25
Wine Cellar 165,15,23
Study 17,27,32
Guest Bathroom 1375,17,19
Exercise Room 904,28,40
Basement 1374,4,11
Loft 1382,29,17
Walk-in Closet 951,27,39
Foyer 818,29,14
Basement 718,43,38
Laundry Room 666,27,43
Den 1209,46,38
Storage 1373,21,12
Library 516,17,42
Foyer 573,45,12
Exercise Room 331,21,49
Spare Room 1208,17,3
Parlor 1400,9,8
Walk-in Closet 1236,31,27
Powder Room 1038,8,16
Kitchen 1119,5,2
Exercise Room 1395,39,24
Office 345,25,37
Secret Room 1197,14,6
Loft 235,29,24
Sun Room 923,11,10
Den 359,28,43
Game Room 169,23,46
Parlor 366,7,33
Sun Room 331,5,48
Bar 463,44,47
Walk-in Closet 579,46,45
Parlor 880,41,47
Ballroom 963,8,22
Powder Room 282,20,1
Closet 328,39,8
Den 483,34,33
Guest Bedroom 1348,38,17
Linen Closet 1121,4,9
Bathroom 512,11,30
Walk-in Closet 584,30,26
Utility Room 277,42,3
Powder Room 725,21,8
Pantry 621,42,11
Hallway 283,12,27
Music Room 864,9,5
Closet 103,23,18
Basement 639,12,14
Sun Room 141,48,31
Spare Room 246,39,28
Conservatory 292,49,39
Spare Room 90,36,33
Mud Room 419,39,11
Music Room 270,48,48
Sun Room 1005,44,7
Guest Bathroom 308,49,12
Office 679,3,27
Sun Room 336,10,9
Attic 234,45,38
Closet 526,34,25
Exercise Room 890,44,41
Exercise Room 43,40,23
Basement 978,22,32
Utility Room 495,15,14
Ballroom 1235,18,22
Basement 980,21,43
Garage 964,27,43
Wine Cellar 800,4,2
Loft 1323,29,13
Bar 1371,43,41
Breakfast Area 597,22,42
Garage 1243,40,18
Loft 694,11,7
Nursery 1119,41,2
Powder Room 113,26,4
Utility Room 1161,22,45
Secret Room 644,8,24
Ballroom 1194,20,17
Library 623,36,6
Laundry Room 748,36,31
Wine Cellar 924,35,47
Guest Bedroom 36,1,46
Spare Room 953,37,31
Attic 1114,40,11
Breakfast Area 740,1,14
Nook 936,47,10
Laundry Room 768,48,33
Ballroom 1086,48,10
Foyer 643,47,27
Mud Room 770,3,1
Library 315,44,30
Music Room 384,28,3
Office 1295,26,12
Library 185,26,31
Bar 1153,26,3
Study 50,28,50
Loft 1252,40,5
Secret Room 981,29,4
Panic Room 877,50,18
Spare Room 67,5,5
Walk-in Closet 1073,24,47
Bedroom 206,13,14
Library 166,35,9
Bar 925,2,49
Utility Room 1089,8,28
Spare Room 324,49,19
Breakfast Area 487,50,2
Music Room 884,11,7
Conservatory 654,42,39
Living Room 1116,9,10
Keeping Room 1246,47,17
Dining Room 65,14,15
Sun Room 721,39,34
Keeping Room 79,29,8
Garage 231,15,28
Game Room 1061,46,4
Theater 31,25,23
Loft 1015,7,44
Laundry Room 251,15,17
Storage 1015,23,21
Pantry 1106,28,11
Bar 124,15,50
Living Room 667,13,16
Storage 58,18,50
Laundry Room 1178,9,34
Walkway 823,43,15
Linen Closet 1279,13,48
Exercise Room 278,39,19
Utility Room 30,14,44
Kitchen 83,28,25
Breakfast Area 84,40,13
Guest Bathroom 566,49,32
Keeping Room 808,9,34
Exercise Room 1186,38,50
Walk-in Closet 1298,10,2
Linen Closet 642,13,19
Walk-in Closet 827,37,23
Theater 1418,35,33
Game Room 1268,45,39
Panic Room 1369,34,19
Nook 1200,10,24
Loft 22,9,22
Nook 691,27,22
Breakfast Area 394,24,50
Game Room 956,11,39
Sun Room 643,20,42
Attic 1088,24,9
Bonus Room 1386,5,48
Bathroom 1129,20,19
Kitchen 1408,29,10
Living Room 104,40,7
Powder Room 333,50,26
Nursery 382,28,29
Music Room 939,29,20
Entryway 743,6,16
Hallway 714,16,35
Mud Room 351,28,45
Guest Bedroom 1112,29,48
Exercise Room 739,32,10
Walk-in Closet 508,12,28
Breakfast Area 469,13,35
Walk-in Closet 1193,45,43
Guest Bathroom 69,1,20
Linen Closet 986,24,3
Nursery 321,36,47
Conservatory 36,16,24
Game Room 494,45,22
Ballroom 847,14,22
Living Room 1199,9,36
Mud Room 605,26,33
Spare Room 479,8,27
Kitchen 374,37,20
Breakfast Area 457,33,15
Bar 369,2,38
Breakfast Area 971,14,9
Garage 232,26,24
Den 1049,48,7
Hallway 1198,25,38
Library 1371,25,45
Guest Bathroom 789,46,10
Music Room 173,3,44
Sun Room 815,8,24
Theater 937,45,6
Powder Room 972,46,33
Pantry 1161,41,36
Attic 363,25,17
Breakfast Area 886,20,14
Exercise Room 883,31,20
Parlor 1215,17,33
Pantry 1058,16,30
Entryway 433,10,5
Panic Room 628,40,2
Bonus Room 547,12,28
Powder Room 432,11,43
Office 1108,15,20
Utility Room 670,10,24
Theater 549,37,37
Utility Room 182,31,8
Office 850,36,50
Office 855,39,17
Living Room 1037,49,34
Music Room 566,1,34
Ballroom 937,41,23
Conservatory 213,29,27
Secret Room 768,1,48
Loft 414,6,22
Hallway 1050,24,4
Keeping Room 1285,31,36
Guest Bathroom 239,21,12
Conservatory 873,2,28
Walk-in Closet 1386,49,18
Dining Room 68,2,20
Secret Room 634,21,21
Nursery 700,15,11
Storage 221,6,37
Breakfast Area 98,27,16
Living Room 881,23,5
Spare Room 344,16,17
Conservatory 1384,41,49
Pantry 80,25,20
Study 447,5,48
Pantry 1074,2,38
Study 345,48,18
Loft 1285,21,22
Foyer 466,2,15
Utility Room 896,12,16
Wine Cellar 1378,34,10
Kitchen 750,32,16
Walk-in Closet 670,43,36
Dining Room 1314,5,5
Den 74,23,6
Attic 1310,7,29
Theater 369,15,5
Exercise Room 233,7,35
Nursery 1238,48,39
Sun Room 742,30,8
Bar 572,17,48
Entryway 479,7,15
Garage 1186,21,7
Kitchen 187,41,4
Ballroom 928,46,19
Basement 338,15,17
Linen Closet 1107,44,4
Bathroom 1211,36,28
Sun Room 512,9,35
Breakfast Area 161,33,43
Walkway 186,49,48
Sun Room 515,26,17
Kitchen 687,24,33
Walkway 1260,27,12
Bonus Room 1183,7,28
Wine Cellar 1222,25,47
Powder Room 1325,23,15
Music Room 119,38,33
Bathroom 841,14,18
Hallway 1409,7,32
Foyer 1259,24,43
Nook 1204,15,28
Breakfast Area 279,38,39
Mud Room 672,33,50
Bonus Room 627,29,8
Game Room 135,46,28
Attic 1025,27,23
Pantry 601,45,43
Exercise Room 340,2,10
Exercise Room 1359,31,35
Breakfast Area 586,46,30
Powder Room 860,20,24
Entryway 781,2,49
Breakfast Area 229,13,27
Storage 1073,19,10
Breakfast Area 568,26,15
Utility Room 1075,35,25
Laundry Room 390,39,12
Ballroom 680,47,9
Nursery 943,48,33
Bar 982,30,49
Guest Bathroom 33,37,22
Storage 846,32,31
Kitchen 54,49,37
Wine Cellar 656,31,43
Walkway 258,11,20
Keeping Room 194,22,38
Attic 253,36,5
Office 1296,8,5
Closet 1407,7,45
Ballroom 925,47,33
Library 235,50,14
Panic Room 625,2,10
Kitchen 1082,23,45
Guest Bedroom 1373,34,23
Sun Room 428,22,14
Library 920,7,35
Storage 1282,15,10
Den 686,17,31
Office 248,29,33
Ballroom 452,11,31
Conservatory 897,23,28
Breakfast Area 1116,46,35
Bonus Room 867,6,19
Garage 1187,49,7
Ballroom 388,19,31
Garage 605,47,37
Wine Cellar 963,26,33
Conservatory 768,20,32
Guest Bathroom 786,16,19
Keeping Room 27,43,35
Powder Room 1053,34,9
Sun Room 1034,29,38
Bedroom 70,8,38
Attic 1006,32,27
Powder Room 765,17,25
Bonus Room 862,34,32
Living Room 318,34,29
Walkway 37,18,29
Panic Room 79,39,33
Basement 615,17,3
Spare Room 941,33,43
Panic Room 1012,49,32
Bar 709,44,43
Walkway 1313,38,30
Bar 1097,6,33
Nook 1049,40,32
Bedroom 373,45,11
Pantry 755,19,22
Bonus Room 828,18,50
Bedroom 887,22,40
Wine Cellar 972,9,31
Kitchen 1127,36,21
Storage 1069,40,19
Pantry 979,17,21
Music Room 187,47,7
Bedroom 572,30,6
Study 60,8,34
Storage 440,8,38
Entryway 374,28,30
Walkway 1089,7,17
Kitchen 327,4,24
Powder Room 757,43,4
Guest Bedroom 353,2,32
Walk-in Closet 805,39,44
Utility Room 995,10,23
Powder Room 302,7,16
Powder Room 474,39,17
Kitchen 9,26,29
Walkway 846,33,31
Bathroom 9,49,4
Study 811,44,27
Den 122,35,46
Loft 1212,34,12
Bonus Room 412,48,18
Music Room 1366,48,49
Kitchen 1419,43,27
Office 845,22,50
Mud Room 634,45,42
Office 601,11,22
Spare Room 316,23,15
Secret Room 102,23,49
Walk-in Closet 155,35,7
Mud Room 635,38,7
Linen Closet 943,34,25
Kitchen 844,46,16
Bedroom 977,32,10
Dining Room 217,11,8
Keeping Room 507,38,35
Pantry 431,30,31
Guest Bedroom 381,50,12
Mud Room 120,30,11
Walkway 1282,3,32
Theater 852,8,50
Basement 881,11,33
Theater 67,34,20
Basement 43,6,33
Nook 844,19,22
Nursery 1094,28,8
Storage 585,3,31
Game Room 917,33,42
Walk-in Closet 720,22,35
Parlor 1246,28,32
Office 1211,5,37
Wine Cellar 1190,37,27
Kitchen 483,40,32
Wine Cellar 344,23,1
Attic 790,5,41
Parlor 615,12,7
Garage 800,28,35
Entryway 317,25,26
Secret Room 977,32,46
Powder Room 1256,12,34
Conservatory 1366,23,32
Mud Room 735,35,24
Exercise Room 1229,2,24
Secret Room 106,7,35
Library 530,17,10
Powder Room 252,32,19
Guest Bedroom 1058,25,49
Theater 1321,31,25
Office 331,16,40
Powder Room 843,26,39
Entryway 145,42,39
Wine Cellar 377,25,46
Secret Room 1087,3,40
Den 969,24,24
Wine Cellar 696,18,34
Spare Room 981,8,9
Powder Room 1130,12,3
Walkway 251,24,3
Attic 70,36,15
Utility Room 1350,31,26
Storage 1294,5,22
Conservatory 291,18,9
Living Room 1410,34,30
Guest Bathroom 145,12,33
Bar 1127,42,22
Garage 878,38,39
Hallway 104,4,22
Hallway 735,19,24
Utility Room 983,7,20
Panic Room 349,48,37
Music Room 642,5,36
Walk-in Closet 771,22,39
Guest Bedroom 465,23,21
Guest Bathroom 280,12,19
Library 384,20,17
Entryway 43,9,4
Kitchen 443,34,44
Breakfast Area 1054,8,24
Kitchen 1098,10,36
Library 490,7,29
Loft 1220,28,6
Loft 739,22,17
Bonus Room 656,26,27
Den 147,18,20
Hallway 1166,26,25
Den 164,39,6
Linen Closet 1128,15,28
Guest Bathroom 933,50,31
Keeping Room 957,27,48
Parlor 401,45,25
Closet 402,20,22
Laundry Room 169,39,7
Walk-in Closet 748,43,24
Living Room 1060,25,32
Conservatory 1406,36,29
Mud Room 1012,43,47
Garage 864,10,46
Garage 606,50,50
Conservatory 1078,1,6
Theater 1285,10,37
Breakfast Area 501,41,22
Utility Room 732,20,40
Closet 980,43,17
Storage 798,26,37
Entryway 168,3,6
Nursery 976,16,5
Linen Closet 755,45,12
Guest Bathroom 1330,10,10
Music Room 521,25,46
Conservatory 1399,47,45
Attic 1352,38,24
Breakfast Area 977,27,3
Bar 807,7,24
Nook 294,8,20
Nook 832,44,26
Secret Room 705,8,23
Game Room 394,47,10
Study 410,11,16
Music Room 322,49,47
Attic 909,50,46
Walk-in Closet 215,14,15
Office 600,18,10
Wine Cellar 162,3,25
Study 767,34,25
Utility Room 1333,15,39
Den 774,45,19
Ballroom 573,34,28
Nursery 1101,1,23
Bedroom 673,12,30
Music Room 113,33,39
Game Room 367,35,25
Nursery 18,47,7
Bedroom 169,19,47
Dining Room 939,44,11
Conservatory 1043,19,17
Music Room 899,9,10
Entryway 1101,4,41
Panic Room 918,21,35
Dining Room 782,50,18
Bedroom 93,5,45
Closet 1332,41,6
Conservatory 1230,48,26
Wine Cellar 218,36,48
Parlor 704,45,40
Powder Room 1424,30,29
Theater 418,32,38
Theater 63,46,5
Panic Room 533,49,4
Sun Room 1344,35,35
Basement 386,26,40
Bonus Room 729,32,17
Bathroom 45,32,2
Attic 473,45,38
Breakfast Area 1353,7,25
Foyer 851,42,44
Bar 663,35,44
Guest Bedroom 958,4,50
Exercise Room 783,38,17
Panic Room 164,3,2
Office 1363,46,9
Laundry Room 360,33,25
Bonus Room 911,46,41
Guest Bedroom 714,30,9
Walkway 1015,23,41
Breakfast Area 378,14,32
Bonus Room 154,15,40
Nursery 1329,22,29
Pantry 176,38,7
Library 396,45,4
Mud Room 494,35,4
Loft 1329,23,40
Utility Room 528,14,41
Exercise Room 1074,9,31
Bar 1008,2,14
Basement 522,25,25
Theater 989,36,5
Utility Room 384,29,4
Foyer 322,33,27
Game Room 1105,34,13
Sun Room 455,43,32
Pantry 669,40,17
Closet 1251,21,15
Panic Room 479,8,24
Spare Room 1258,5,34
Storage 1333,21,3
Study 88,11,27
Bar 320,39,39
Laundry Room 596,12,45
Living Room 1310,35,38
Conservatory 879,23,36
Breakfast Area 67,3,1
Bathroom 901,7,31
Bathroom 87,30,13
Utility Room 1292,33,49
Powder Room 503,49,40
Office 922,6,13
Living Room 760,47,45
Theater 1406,11,8
Walk-in Closet 572,21,6
Ballroom 545,3,1
Guest Bathroom 882,1,29
Bonus Room 870,48,36
Sun Room 646,46,10
Garage 111,25,26
Closet 71,40,20
Theater 139,33,28
Entryway 1062,22,38
Guest Bathroom 164,36,13
Library 14,16,45
Nook 981,50,21
Parlor 1105,35,26
Breakfast Area 1227,23,35
Nook 688,11,5
Wine Cellar 719,49,17
Guest Bedroom 258,33,10
Wine Cellar 58,49,42
Conservatory 946,6,44
Pantry 1287,9,49
Bathroom 118,4,19
Closet 1398,10,40
Walk-in Closet 1284,38,41
Nook 489,30,38
Loft 1355,5,17
Living Room 1281,15,21
Library 1365,15,22
Dining Room 1228,36,22
Mud Room 1047,31,5
Basement 730,38,35
Linen Closet 727,31,20
Bedroom 913,36,42
Attic 243,22,34
Bonus Room 552,11,11
Guest Bedroom 156,6,17
Ballroom 1242,39,26
Panic Room 279,2,3
Spare Room 1101,26,48
Storage 1007,16,42
Mud Room 65,10,36
Hallway 936,27,27
Bedroom 726,22,21
Keeping Room 866,33,8
Guest Bedroom 676,41,27
Utility Room 45,17,18
Music Room 1170,44,50
Bathroom 1305,38,28
Music Room 1151,23,37
Living Room 275,41,14
Breakfast Area 727,43,22
Walkway 379,11,6
Hallway 901,4,20
Guest Bedroom 1135,6,17
Walkway 596,40,8
Spare Room 1384,5,39
Breakfast Area 231,45,10
Guest Bathroom 258,34,13
Walk-in Closet 1232,16,9
Laundry Room 1104,37,16
Library 317,36,1
Nook 941,4,11
Mud Room 81,28,45
Exercise Room 507,29,8
Parlor 665,38,44
Theater 550,3,17
Nook 662,30,41
Living Room 410,9,5
Living Room 475,44,29
Panic Room 475,25,33
Keeping Room 643,43,41
Den 88,46,3
Den 248,39,29
Ballroom 886,10,41
Kitchen 636,50,45
Keeping Room 244,10,11
Attic 514,17,32
Powder Room 1011,30,16
Closet 382,32,29
Kitchen 1385,44,6
Study 34,9,45
Garage 984,32,17
Library 448,46,43
Pantry 1096,8,26
Bedroom 1394,9,24
Entryway 1292,3,22
Theater 1356,19,12
Guest Bathroom 485,26,30
Den 190,30,16
Pantry 408,16,13
Parlor 951,39,35
Storage 1371,29,10
Nook 882,23,27
Foyer 1111,36,22
Breakfast Area 1071,4,48
Utility Room 634,13,40
Storage 557,9,20
Game Room 912,15,23
Garage 1101,6,4
Ballroom 622,47,18
Attic 421,10,4
Breakfast Area 379,11,4
Bedroom 1390,1,27
Parlor 1106,44,44
Powder Room 376,8,3
Nook 418,7,5
Secret Room 819,42,38
Keeping Room 47,29,7
Storage 1167,49,22
Office 869,22,18
Walkway 224,12,20
Breakfast Area 174,15,43
Bar 1425,32,21
Panic Room 1119,44,20
Bedroom 1186,13,34
Walkway 135,27,50
Theater 363,7,25
Keeping Room 310,23,40
Spare Room 177,48,20
Theater 575,36,18
Spare Room 932,24,43
Music Room 146,23,8
Bar 290,16,36
Basement 1211,42,37
Secret Room 652,6,5
Foyer 1374,4,37
Game Room 99,29,27
Linen Closet 1338,27,13
Nursery 978,30,23
Parlor 459,37,5
Spare Room 867,1,15
Linen Closet 1221,18,16
Sun Room 168,41,36
Den 93,43,34
Entryway 291,12,47
Basement 1310,42,33
Foyer 134,16,39
Closet 210,45,30
Parlor 55,20,20
Keeping Room 1306,23,44
Laundry Room 117,22,24
Living Room 768,49,47
Conservatory 934,44,36
Spare Room 1050,26,8
Guest Bedroom 947,7,25
Panic Room 557,19,33
Exercise Room 347,4,28
Panic Room 409,45,50
Closet 421,13,14
Exercise Room 599,17,36
Library 924,39,16
Laundry Room 1195,12,35
Attic 1046,11,42
Guest Bathroom 137,9,17
Bedroom 430,43,4
Walk-in Closet 163,49,28
Hallway 1294,40,45
Living Room 355,22,11
Breakfast Area 917,7,12
Study 329,25,7
Powder Room 1208,7,19
Spare Room 810,21,12
Game Room 356,28,40
Library 1082,35,21
Powder Room 360,33,30
Loft 1264,23,10
Kitchen 584,2,22
Pantry 632,47,7
Basement 786,25,27
Spare Room 1301,43,20
Utility Room 987,18,12
Loft 104,1,37
Den 749,33,28
Walkway 876,18,28
Parlor 397,33,10
Closet 387,32,5
Guest Bedroom 228,48,50
Exercise Room 407,20,34
Parlor 1339,29,2
Utility Room 684,9,49
Basement 378,34,35
Spare Room 471,29,10
Walkway 607,3,6
Entryway 149,40,24
Game Room 535,25,23
Guest Bedroom 1306,48,39
Linen Closet 968,32,28
Panic Room 990,27,47
Bedroom 1321,4,9
Ballroom 698,23,2
Attic 570,22,13
Bar 272,29,6
Conservatory 90,7,50
Laundry Room 1272,3,4
Theater 1384,2,8
Bedroom 394,14,42
Nook 559,32,24
Bonus Room 497,26,3
Powder Room 881,28,40
Walkway 525,2,24
Game Room 632,17,7
Closet 1325,23,16
Living Room 225,24,6
Entryway 80,41,5
Linen Closet 842,17,14
Theater 1185,12,31
Parlor 1058,12,3
Game Room 407,2,37
Spare Room 4,14,11
Game Room 1239,40,49
Guest Bedroom 182,31,14
Foyer 1403,34,21
Exercise Room 45,17,13
Bathroom 652,22,18
Guest Bedroom 286,29,49
Bar 1119,21,7
Sun Room 1374,10,48
Bonus Room 426,8,17
Utility Room 301,26,17
Utility Room 306,8,21
Conservatory 352,39,15
Loft 1087,35,45
Game Room 1253,28,11
Ballroom 961,15,25
Exercise Room 1207,15,32
Bedroom 96,27,25
Bathroom 318,49,39
Theater 241,28,5
Bathroom 990,25,37
Wine Cellar 1180,15,19
Closet 243,42,4
Entryway 1295,36,24
Nook 47,16,4
Walkway 963,49,9
Entryway 686,18,11
Conservatory 87,47,14
Attic 657,40,34
Loft 410,8,23
Foyer 880,17,17
Study 457,22,27
Foyer 879,33,26
Pantry 600,14,27
Utility Room 1044,8,17
Hallway 590,42,8
Secret Room 424,21,42
Sun Room 1357,25,50
Pantry 1196,7,44
Breakfast Area 834,16,42
Conservatory 1409,45,42
Guest Bathroom 803,9,2
Nursery 219,41,43
Music Room 442,21,45
Kitchen 176,7,46
Utility Room 216,6,50
Sun Room 1349,32,21
Dining Room 657,2,22
Nook 1091,36,48
Ballroom 1399,17,15
Game Room 685,30,48
Basement 316,31,34
Laundry Room 379,34,27
Sun Room 836,10,18
Music Room 1398,10,2
Breakfast Area 601,50,19
Dining Room 857,16,41
Loft 388,41,15
Secret Room 1416,13,44
Pantry 490,21,7
Conservatory 922,33,7
Spare Room 1298,46,49
Nursery 969,38,5
Bathroom 605,28,41
Ballroom 257,17,49
Study 1088,15,28
Library 657,8,39
Parlor 495,29,16
Library 1336,48,8
Walk-in Closet 1373,24,35
Office 1135,9,32
Utility Room 889,34,41
Conservatory 699,28,18
Music Room 241,50,37
Garage 188,50,42
Nursery 1049,10,31
Ballroom 1168,16,3
Conservatory 1189,3,15
Bar 1415,4,6
Spare Room 912,41,19
Walkway 168,35,3
Exercise Room 270,32,36
Basement 1148,3,34
Theater 1079,12,49
Sun Room 1133,48,5
Walkway 242,28,24
Music Room 978,9,37
Theater 422,39,41
Dining Room 1253,13,23
Bonus Room 1002,13,42
Loft 768,36,4
Walk-in Closet 1396,26,46
Powder Room 241,21,37
Basement 1096,14,23
Guest Bedroom 266,20,29
Walkway 883,40,7
Breakfast Area 79,7,29
Dining Room 494,44,10
Sun Room 656,42,6
Library 876,21,16
Library 960,16,9
Laundry Room 549,28,20
Parlor 1267,29,14
Sun Room 294,19,50
Exercise Room 117,32,6
Powder Room 805,43,17
Theater 192,44,5
Attic 584,5,22
Guest Bedroom 1335,24,10
Guest Bedroom 912,49,12
Office 484,5,24
Bathroom 161,33,39
Loft 856,46,18
Guest Bathroom 822,14,28
Walk-in Closet 707,14,25
Living Room 367,38,44
Utility Room 413,30,27
Entryway 35,49,40
Garage 212,26,19
Foyer 826,4,11
Sun Room 914,39,3
Laundry Room 1081,2,49
Nursery 1178,35,37
Closet 66,8,50
Attic 1055,37,24
Pantry 860,36,12
Walkway 578,7,26
Bathroom 492,38,32
Closet 1317,24,7
Bar 233,18,1
Living Room 1258,36,47
Mud Room 798,45,18
Game Room 1125,37,29
Entryway 304,10,39
Library 698,41,3
Spare Room 1124,50,16
Library 126,42,13
Music Room 359,28,9
Breakfast Area 351,6,47
Pantry 518,5,16
Keeping Room 1400,26,10
Closet 374,25,5
Powder Room 268,41,37
Foyer 516,50,25
Basement 650,5,36
Laundry Room 467,37,7
Office 543,3,30
Bathroom 317,11,9
Pantry 66,32,25
Linen Closet 764,23,2
Pantry 174,8,42
Mud Room 1144,39,8
Conservatory 960,37,12
Mud Room 701,1,10
Bar 350,18,12
Hallway 1039,27,49
Study 123,3,2
Pantry 707,15,7
Entryway 59,16,23
Basement 186,19,19
Sun Room 413,1,24
Bar 956,11,1
Storage 210,49,39
Walkway 642,4,44
Keeping Room 530,12,32
Bar 1206,12,6
Library 1314,49,28
Bonus Room 340,19,7
Storage 708,27,32
Library 506,8,6
Spare Room 378,13,18
Hallway 943,1,33
Entryway 981,30,11
Living Room 1377,35,25
Utility Room 1083,6,30
Breakfast Area 296,35,47
Breakfast Area 381,31,15
Kitchen 947,33,15
Spare Room 64,38,14
Loft 382,37,18
Game Room 915,44,16
Library 783,9,27
Bathroom 614,9,1
Powder Room 1167,3,33
Living Room 380,35,21
Entryway 434,18,4
Nook 211,34,5
Panic Room 189,9,30
Nook 24,41,1
Study 14,18,25
Library 900,37,33
Guest Bathroom 990,34,3
Nook 553,35,7
Library 46,43,11
Entryway 293,38,38
Garage 20,11,46
Guest Bedroom 171,31,45
Secret Room 1307,37,15
Pantry 47,27,25
Entryway 1211,34,14
Basement 1307,37,47
Hallway 1418,32,29
Conservatory 47,21,22
Utility Room 1033,15,39
Music Room 453,27,20
Music Room 141,30,2
Wine Cellar 363,47,26
Spare Room 1092,21,12
Dining Room 925,12,18
Mud Room 1214,3,28
Conservatory 799,36,2
Mud Room 100,27,24
Hallway 643,19,12
Music Room 43,6,43
Panic Room 1026,18,16
Loft 1191,32,49
Breakfast Area 1281,17,26
Walkway 674,40,34
Nursery 636,2,48
Sun Room 390,15,34
Breakfast Area 844,48,41
Breakfast Area 274,44,47
Hallway 682,34,23
Attic 392,50,34
